,State_FIPS_Code,State,State_Abbreviation,City/County,Year,Annual_Minimum,Annual_Average,Annual_Maximum,Local_greater_State_min_wage,County_FIPS_Code
1018,53,Washington,WA,SeaTac,2015,15.0,15.060493150684877,15.24,1,5362960
1019,53,Washington,WA,SeaTac,2016,15.24,15.239999999999867,15.24,1,5362960
1020,53,Washington,WA,SeaTac,2017,15.34,15.340000000000078,15.34,1,5362960
1021,53,Washington,WA,SeaTac,2018,15.64,15.640000000000063,15.64,1,5362960
1022,53,Washington,WA,SeaTac,2019,16.09,16.09000000000008,16.09,1,5362960
1023,53,Washington,WA,SeaTac,2020,16.34,16.340000000000085,16.34,1,5362960
1024,53,Washington,WA,SeaTac,2021,16.57,16.569999999999954,16.57,1,5362960
1025,53,Washington,WA,SeaTac,2022,17.54,17.539999999999967,17.54,1,5362960
1026,53,Washington,WA,Seattle,2004,7.16,7.159999999999996,7.16,0,5363000
1027,53,Washington,WA,Seattle,2005,7.3500000000000005,7.34999999999995,7.3500000000000005,0,5363000
1028,53,Washington,WA,Seattle,2006,7.63,7.6300000000000665,7.63,0,5363000
1029,53,Washington,WA,Seattle,2007,7.930000000000001,7.929999999999967,7.930000000000001,0,5363000
1030,53,Washington,WA,Seattle,2008,8.07,8.070000000000036,8.07,0,5363000
1031,53,Washington,WA,Seattle,2009,8.55,8.550000000000042,8.55,0,5363000
1032,53,Washington,WA,Seattle,2010,8.55,8.550000000000042,8.55,0,5363000
1033,53,Washington,WA,Seattle,2011,8.67,8.670000000000043,8.67,0,5363000
1034,53,Washington,WA,Seattle,2012,9.040000000000001,9.03999999999997,9.040000000000001,0,5363000
1035,53,Washington,WA,Seattle,2013,9.19,9.190000000000046,9.19,0,5363000
1036,53,Washington,WA,Seattle,2014,9.32,9.320000000000054,9.32,0,5363000
1037,53,Washington,WA,Seattle,2015,9.47,10.622739726027401,11.0,1,5363000
1038,53,Washington,WA,Seattle,2016,13.0,13.0,13.0,1,5363000
1039,53,Washington,WA,Seattle,2017,15.0,15.0,15.0,1,5363000
1040,53,Washington,WA,Seattle,2018,15.450000000000001,15.449999999999894,15.450000000000001,1,5363000
1041,53,Washington,WA,Seattle,2019,16.0,16.0,16.0,1,5363000
1042,53,Washington,WA,Seattle,2020,15.75,15.75,15.75,1,5363000
1043,53,Washington,WA,Seattle,2021,16.69,16.689999999999902,16.69,1,5363000
1044,53,Washington,WA,Seattle,2022,17.27,17.27000000000014,17.27,1,5363000
1045,6,California,CA,Sonoma,2004,6.75,6.75,6.75,0,0673262
1046,6,California,CA,Sonoma,2005,6.75,6.75,6.75,0,0673262
1047,6,California,CA,Sonoma,2006,6.75,6.75,6.75,0,0673262
1048,6,California,CA,Sonoma,2007,7.5,7.5,7.5,0,0673262
1049,6,California,CA,Sonoma,2008,8.0,8.0,8.0,0,0673262
1050,6,California,CA,Sonoma,2009,8.0,8.0,8.0,0,0673262
1051,6,California,CA,Sonoma,2010,8.0,8.0,8.0,0,0673262
1052,6,California,CA,Sonoma,2011,8.0,8.0,8.0,0,0673262
1053,6,California,CA,Sonoma,2012,8.0,8.0,8.0,0,0673262
1054,6,California,CA,Sonoma,2013,8.0,8.0,8.0,0,0673262
1055,6,California,CA,Sonoma,2014,8.0,8.504109589041096,9.0,0,0673262
1056,6,California,CA,Sonoma,2015,9.0,9.0,9.0,0,0673262
1057,6,California,CA,Sonoma,2016,10.0,10.0,10.0,0,0673262
1058,6,California,CA,Sonoma,2017,10.5,10.5,10.5,0,0673262
1059,6,California,CA,Sonoma,2018,11.0,11.0,11.0,0,0673262
1060,6,California,CA,Sonoma,2019,12.0,12.0,12.0,0,0673262
1061,6,California,CA,Sonoma,2020,13.5,13.5,13.5,1,0673262
1062,6,California,CA,Sonoma,2021,15.0,15.0,15.0,1,0673262
1063,6,California,CA,Sonoma,2022,16.0,16.0,16.0,1,0673262
1064,27,Minnesota,MN,St. Paul,2004,5.15,5.150000000000033,5.15,0,2758000
1065,27,Minnesota,MN,St. Paul,2005,5.15,5.569178082191814,6.15,0,2758000
1066,27,Minnesota,MN,St. Paul,2006,6.15,6.150000000000042,6.15,0,2758000
1067,27,Minnesota,MN,St. Paul,2007,6.15,6.150000000000042,6.15,0,2758000
1068,27,Minnesota,MN,St. Paul,2008,6.15,6.325956284153014,6.55,0,2758000
1069,27,Minnesota,MN,St. Paul,2009,6.55,6.858767123287659,7.25,0,2758000
1070,27,Minnesota,MN,St. Paul,2010,7.25,7.25,7.25,0,2758000
1071,27,Minnesota,MN,St. Paul,2011,7.25,7.25,7.25,0,2758000
1072,27,Minnesota,MN,St. Paul,2012,7.25,7.25,7.25,0,2758000
1073,27,Minnesota,MN,St. Paul,2013,7.25,7.25,7.25,0,2758000
1074,27,Minnesota,MN,St. Paul,2014,7.25,7.564383561643836,8.0,0,2758000
1075,27,Minnesota,MN,St. Paul,2015,8.0,8.419178082191781,9.0,0,2758000
1076,27,Minnesota,MN,St. Paul,2016,9.0,9.209016393442623,9.5,0,2758000
1077,27,Minnesota,MN,St. Paul,2017,9.5,9.5,9.5,0,2758000
1078,27,Minnesota,MN,St. Paul,2018,9.65,9.650000000000059,9.65,0,2758000
1079,27,Minnesota,MN,St. Paul,2019,9.86,9.86000000000003,9.86,0,2758000
1080,27,Minnesota,MN,St. Paul,2020,12.5,12.5,12.5,1,2758000
1081,27,Minnesota,MN,St. Paul,2021,12.5,12.5,12.5,1,2758000
1082,27,Minnesota,MN,St. Paul,2022,12.5,13.76027397260274,15.0,1,2758000
1083,6,California,CA,Sunnyvale,2004,6.75,6.75,6.75,0,0677000
1084,6,California,CA,Sunnyvale,2005,6.75,6.75,6.75,0,0677000
1085,6,California,CA,Sunnyvale,2006,6.75,6.75,6.75,0,0677000
1086,6,California,CA,Sunnyvale,2007,7.5,7.5,7.5,0,0677000
1087,6,California,CA,Sunnyvale,2008,8.0,8.0,8.0,0,0677000
1088,6,California,CA,Sunnyvale,2009,8.0,8.0,8.0,0,0677000
1089,6,California,CA,Sunnyvale,2010,8.0,8.0,8.0,0,0677000
1090,6,California,CA,Sunnyvale,2011,8.0,8.0,8.0,0,0677000
1091,6,California,CA,Sunnyvale,2012,8.0,8.0,8.0,0,0677000
1092,6,California,CA,Sunnyvale,2013,8.0,8.0,8.0,0,0677000
1093,6,California,CA,Sunnyvale,2014,8.0,8.504109589041096,9.0,0,0677000
1094,6,California,CA,Sunnyvale,2015,10.3,10.300000000000066,10.3,1,0677000
1095,6,California,CA,Sunnyvale,2016,10.3,10.651912568305995,11.0,1,0677000
1096,6,California,CA,Sunnyvale,2017,13.0,13.0,13.0,1,0677000
1097,6,California,CA,Sunnyvale,2018,15.0,15.0,15.0,1,0677000
1098,6,California,CA,Sunnyvale,2019,15.65,15.649999999999944,15.65,1,0677000
1099,6,California,CA,Sunnyvale,2020,16.05,16.050000000000107,16.05,1,0677000
1100,6,California,CA,Sunnyvale,2021,16.3,16.300000000000107,16.3,1,0677000
1101,6,California,CA,Sunnyvale,2022,17.1,17.100000000000083,17.1,1,0677000
1102,53,Washington,WA,Tacoma,2004,7.16,7.159999999999996,7.16,0,5370000
1103,53,Washington,WA,Tacoma,2005,7.3500000000000005,7.34999999999995,7.3500000000000005,0,5370000
1104,53,Washington,WA,Tacoma,2006,7.63,7.6300000000000665,7.63,0,5370000
1105,53,Washington,WA,Tacoma,2007,7.930000000000001,7.929999999999967,7.930000000000001,0,5370000
1106,53,Washington,WA,Tacoma,2008,8.07,8.070000000000036,8.07,0,5370000
1107,53,Washington,WA,Tacoma,2009,8.55,8.550000000000042,8.55,0,5370000
1108,53,Washington,WA,Tacoma,2010,8.55,8.550000000000042,8.55,0,5370000
1109,53,Washington,WA,Tacoma,2011,8.67,8.670000000000043,8.67,0,5370000
1110,53,Washington,WA,Tacoma,2012,9.040000000000001,9.03999999999997,9.040000000000001,0,5370000
1111,53,Washington,WA,Tacoma,2013,9.19,9.190000000000046,9.19,0,5370000
1112,53,Washington,WA,Tacoma,2014,9.32,9.320000000000054,9.32,0,5370000
1113,53,Washington,WA,Tacoma,2015,9.47,9.469999999999931,9.47,0,5370000
1114,53,Washington,WA,Tacoma,2016,9.47,10.275464480874257,10.35,1,5370000
1115,53,Washington,WA,Tacoma,2017,11.15,11.150000000000064,11.15,1,5370000
1116,53,Washington,WA,Tacoma,2018,12.0,12.0,12.0,1,5370000
1117,53,Washington,WA,Tacoma,2019,12.35,12.349999999999975,12.35,1,5370000
1118,53,Washington,WA,Tacoma,2020,12.35,12.349999999999977,12.35,0,5370000
1119,53,Washington,WA,Tacoma,2021,12.35,12.349999999999975,12.35,0,5370000
1120,53,Washington,WA,Tacoma,2022,12.35,12.349999999999975,12.35,0,5370000
1121,19,Iowa,IA,Wapello County,2004,5.15,5.150000000000033,5.15,0,19179
1122,19,Iowa,IA,Wapello County,2005,5.15,5.150000000000033,5.15,0,19179
1123,19,Iowa,IA,Wapello County,2006,5.15,5.150000000000033,5.15,0,19179
1124,19,Iowa,IA,Wapello County,2007,5.15,5.941095890410978,6.2,0,19179
1125,19,Iowa,IA,Wapello County,2008,7.25,7.25,7.25,0,19179
1126,19,Iowa,IA,Wapello County,2009,7.25,7.25,7.25,0,19179
1127,19,Iowa,IA,Wapello County,2010,7.25,7.25,7.25,0,19179
1128,19,Iowa,IA,Wapello County,2011,7.25,7.25,7.25,0,19179
1129,19,Iowa,IA,Wapello County,2012,7.25,7.25,7.25,0,19179
1130,19,Iowa,IA,Wapello County,2013,7.25,7.25,7.25,0,19179
1131,19,Iowa,IA,Wapello County,2014,7.25,7.25,7.25,0,19179
1132,19,Iowa,IA,Wapello County,2015,7.25,7.25,7.25,0,19179
1133,19,Iowa,IA,Wapello County,2016,7.25,7.25,7.25,0,19179
1134,19,Iowa,IA,Wapello County,2017,7.25,7.47904109589037,8.2,1,19179
1135,19,Iowa,IA,Wapello County,2018,7.25,7.25,7.25,0,19179
1136,19,Iowa,IA,Wapello County,2019,7.25,7.25,7.25,0,19179
1137,19,Iowa,IA,Wapello County,2020,7.25,7.25,7.25,0,19179
1138,19,Iowa,IA,Wapello County,2021,7.25,7.25,7.25,0,19179
1139,19,Iowa,IA,Wapello County,2022,7.25,7.25,7.25,0,19179
1140,11,District of Columbia,DC,Washington,2004,6.15,6.150000000000042,6.15,0,1150000
1141,11,District of Columbia,DC,Washington,2005,6.6000000000000005,6.599999999999955,6.6000000000000005,0,1150000
1142,11,District of Columbia,DC,Washington,2006,7.0,7.0,7.0,0,1150000
1143,11,District of Columbia,DC,Washington,2007,7.0,7.0,7.0,0,1150000
1144,11,District of Columbia,DC,Washington,2008,7.0,7.2419398907104116,7.55,0,1150000
1145,11,District of Columbia,DC,Washington,2009,7.55,7.858767123287656,8.25,0,1150000
1146,11,District of Columbia,DC,Washington,2010,8.25,8.25,8.25,0,1150000
1147,11,District of Columbia,DC,Washington,2011,8.25,8.25,8.25,0,1150000
1148,11,District of Columbia,DC,Washington,2012,8.25,8.25,8.25,0,1150000
1149,11,District of Columbia,DC,Washington,2013,8.25,8.25,8.25,0,1150000
1150,11,District of Columbia,DC,Washington,2014,8.25,8.88013698630137,9.5,0,1150000
1151,11,District of Columbia,DC,Washington,2015,9.5,10.004109589041096,10.5,0,1150000
1152,11,District of Columbia,DC,Washington,2016,10.5,11.002732240437158,11.5,0,1150000
1153,11,District of Columbia,DC,Washington,2017,11.5,12.004109589041096,12.5,0,1150000
1154,11,District of Columbia,DC,Washington,2018,12.5,12.878082191780821,13.25,0,1150000
1155,11,District of Columbia,DC,Washington,2019,13.25,13.628082191780821,14.0,0,1150000
1156,11,District of Columbia,DC,Washington,2020,14.0,14.502732240437158,15.0,0,1150000
1157,11,District of Columbia,DC,Washington,2021,15.0,15.100821917808128,15.200000000000001,0,1150000
1158,11,District of Columbia,DC,Washington,2022,15.200000000000001,15.651232876712395,16.1,0,1150000
